Initialising fast UCB table... done
Time in this step 2.04194
Time in this step 2.03306
Time in this step 2.10976
Time in this step 2.0158
Time in this step 2.07407
Time in this step 2.01504
Time in this step 2.00957
Time in this step 2.06652
Time in this step 2.10459
Time in this step 2.01421
Time in this step 2.00931
Time in this step 1.99983
Time in this step 2.0333
Time in this step 1.99211
Time in this step 1.99919
Time in this step 1.95854
Time in this step 1.9626
Time in this step 2.01811
Time in this step 1.95894
Time in this step 1.96151
Time in this step 1.9218
Time in this step 1.9635
Time in this step 1.95915
Time in this step 1.91879
Time in this step 1.94456
Time in this step 1.92444
Time in this step 1.90582
Time in this step 1.95788
Time in this step 1.90214
Time in this step 1.88991
Time in this step 1.90689
Time in this step 1.88744
Time in this step 1.95086
Time in this step 1.87357
Time in this step 1.87538
Time in this step 1.8694
Time in this step 1.88205
Time in this step 1.8882
Time in this step 1.86855
Time in this step 2.15725
Time in this step 2.2152
Time in this step 2.15524
Time in this step 1.95638
Time in this step 1.85008
Time in this step 1.85567
Time in this step 1.85266
Time in this step 1.82593
Time in this step 1.85707
Time in this step 1.8218
Time in this step 1.80632
Time in this step 1.8049
Time in this step 1.78998
Time in this step 1.79881
Time in this step 1.83312
Time in this step 1.78525
Time in this step 1.79314
Time in this step 1.78029
Time in this step 1.87774
Time in this step 1.80784
Time in this step 1.77836
Time in this step 1.76261
Time in this step 1.75536
Time in this step 1.82021
Time in this step 1.81121
Time in this step 1.81372
Time in this step 1.75118
Time in this step 1.74765
Time in this step 1.72158
Time in this step 1.74337
Time in this step 1.75153
Time in this step 1.76123
Time in this step 1.7213
Time in this step 1.70248
Time in this step 1.71362
Time in this step 1.71719
Time in this step 1.72403
Time in this step 1.72081
Time in this step 1.69914
Time in this step 1.67245
Time in this step 1.66635
Time in this step 1.67902
Time in this step 1.72034
Time in this step 1.66572
Time in this step 1.6727
Time in this step 1.64901
Time in this step 1.6383
Time in this step 1.66399
Time in this step 1.69653
Time in this step 1.63652
Time in this step 1.64073
Time in this step 1.64894
Time in this step 1.61956
Time in this step 1.61804
Time in this step 1.64313
Time in this step 1.60767
Time in this step 1.62652
Time in this step 1.59857
Time in this step 1.58356
Time in this step 1.59913
Time in this step 1.62009
Time in this step 1.59911
Time in this step 1.62652
Time in this step 1.56322
Time in this step 1.56034
Time in this step 1.55609
Time in this step 1.67352
Time in this step 1.60113
Time in this step 1.54512
Time in this step 1.5541
Time in this step 1.55229
Time in this step 1.54889
Time in this step 1.5485
Time in this step 1.56531
Time in this step 1.53675
Time in this step 1.53149
Time in this step 1.51667
Time in this step 1.51324
Time in this step 1.50426
Time in this step 1.54782
Time in this step 1.52286
Time in this step 1.49824
Time in this step 1.50501
Time in this step 1.50074
Time in this step 1.48359
Time in this step 1.48777
Time in this step 1.51374
Time in this step 1.46154
Time in this step 1.46445
Time in this step 1.48265
Time in this step 1.45169
Time in this step 1.46528
Time in this step 1.47121
Time in this step 1.50314
Time in this step 1.46023
Time in this step 1.42871
Time in this step 1.4456
Time in this step 1.41392
Time in this step 1.42131
Time in this step 1.43826
Time in this step 1.44995
Time in this step 1.40955
Time in this step 1.4024
Time in this step 1.40996
Time in this step 1.41022
Time in this step 1.39523
Time in this step 1.4039
Time in this step 1.41854
Time in this step 1.36742
Time in this step 1.35966
Time in this step 1.36943
Time in this step 1.3524
Time in this step 1.38175
Time in this step 1.35357
Time in this step 1.39924
Time in this step 1.3452
Time in this step 1.33754
Time in this step 1.32865
Time in this step 1.31792
Time in this step 1.3278
Time in this step 1.30281
Time in this step 1.35867
Time in this step 1.32143
Time in this step 1.2954
Time in this step 1.28808
Time in this step 1.3192
Time in this step 1.4789
Time in this step 1.4812
Time in this step 1.31013
Time in this step 1.33289
Time in this step 1.27414
Time in this step 1.26779
Time in this step 1.2918
Time in this step 1.2798
Time in this step 1.28058
Time in this step 1.25187
Time in this step 1.28275
Time in this step 1.27749
Time in this step 1.23792
Time in this step 1.23889
Time in this step 1.24023
Time in this step 1.23546
Time in this step 1.21728
Time in this step 1.21197
Time in this step 1.25783
Time in this step 1.24113
Time in this step 1.19748
Time in this step 1.20103
Time in this step 1.19554
Time in this step 1.20925
Time in this step 1.18224
Time in this step 1.18627
Time in this step 1.18823
Time in this step 1.19573
Time in this step 1.16582
Time in this step 1.15453
Time in this step 1.15204
Time in this step 1.14229
Time in this step 1.14649
Time in this step 1.16431
Time in this step 1.13478
Time in this step 1.16349
Time in this step 1.14896
Time in this step 1.11955
Time in this step 1.10745
Time in this step 1.10752
Time in this step 1.11412
Time in this step 1.09844
Time in this step 1.09944
Time in this step 1.08605
Time in this step 1.11978
Time in this step 1.09586
Time in this step 1.07573
Time in this step 1.07479
Time in this step 1.06092
Time in this step 1.08004
Time in this step 1.07562
Time in this step 1.04875
Time in this step 1.06715
Time in this step 1.08185
Time in this step 1.06262
Time in this step 1.04026
Time in this step 1.0369
Time in this step 1.0379
Time in this step 1.04147
Time in this step 1.02661
Time in this step 1.04861
Time in this step 1.01173
Time in this step 1.03738
Time in this step 1.03617
Time in this step 1.01651
Time in this step 0.994904
Time in this step 0.999885
Time in this step 0.992197
Time in this step 0.960034
Time in this step 0.969472
Time in this step 0.960406
Time in this step 1.01354
Time in this step 0.994791
Time in this step 0.959513
Time in this step 0.958376
Time in this step 0.944089
Time in this step 0.93958
Time in this step 0.943295
Time in this step 0.936902
Time in this step 0.938931
Time in this step 0.927822
Time in this step 0.92989
Time in this step 0.945327
Time in this step 0.936356
Time in this step 0.902772
Time in this step 0.899887
Time in this step 0.893434
Time in this step 0.902056
Time in this step 0.882676
Time in this step 0.885584
Time in this step 0.915982
Time in this step 0.875674
Time in this step 0.885368
Time in this step 0.902639
Time in this step 0.867658
Time in this step 0.882455
Time in this step 0.862797
Time in this step 0.852855
Time in this step 0.832682
Time in this step 0.823692
Time in this step 0.830177
Time in this step 0.829931
Time in this step 0.819477
Time in this step 0.835402
Time in this step 0.849624
Time in this step 0.821951
Time in this step 0.806042
Time in this step 0.812011
Time in this step 0.797865
Time in this step 0.798355
Time in this step 0.7953
Time in this step 0.796341
Time in this step 0.782556
Time in this step 0.79133
Time in this step 0.784087
Time in this step 0.781585
Time in this step 0.80353
Time in this step 0.792792
Time in this step 0.764278
Time in this step 0.777397
Time in this step 0.758578
Time in this step 0.761417
Time in this step 0.767894
Time in this step 0.751885
Time in this step 0.73962
Time in this step 0.757751
Time in this step 0.765211
Time in this step 0.734439
Time in this step 0.745148
Time in this step 0.758485
Time in this step 0.735264
Time in this step 0.720425
Time in this step 0.718712
Time in this step 0.718467
Time in this step 0.718855
Time in this step 0.714294
Time in this step 0.698174
Time in this step 0.697718
Time in this step 0.694614
Time in this step 0.701134
Time in this step 0.685978
Time in this step 0.708649
Time in this step 0.71304
Time in this step 0.669441
Time in this step 0.665786
Time in this step 0.657446
Time in this step 0.671496
Time in this step 0.646435
Time in this step 0.652267
Time in this step 0.647341
Time in this step 0.623175
Time in this step 0.641395
Time in this step 0.62774
Time in this step 0.61498
Time in this step 0.616728
Time in this step 0.619278
Time in this step 0.593156
Time in this step 0.572367
Time in this step 0.566593
Time in this step 0.559787
Time in this step 0.570842
Time in this step 0.510364
Time in this step 0.408843
Time in this step 0.403962
Time in this step 0.387261
Terminated
Discounted return = 235, average = 196
Undiscounted return = 235, average = 196
Starting run 4 with 2048 simulations... 
Time in this step 2.32148
Time in this step 2.3467
Time in this step 2.31408
Time in this step 2.31367
Time in this step 2.28965
Time in this step 2.32255
Time in this step 2.30446
Time in this step 2.31679
Time in this step 2.27261
Time in this step 2.28491
Time in this step 2.32889
Time in this step 2.27741
Time in this step 2.29438
Time in this step 2.28427
Time in this step 2.35042
Time in this step 2.24514
Time in this step 2.2559
Time in this step 2.22867
Time in this step 2.27505
Time in this step 2.25046
Time in this step 2.23443
Time in this step 2.22257
Time in this step 2.21819
Time in this step 2.27178
Time in this step 2.20986
Time in this step 2.22211
Time in this step 2.19304
Time in this step 2.24609
Time in this step 2.32463
Time in this step 2.47298
Time in this step 2.44622
Time in this step 2.45559
Time in this step 2.44644
Time in this step 2.4007
Time in this step 2.39885
Time in this step 2.39419
Time in this step 2.44282
Time in this step 2.40176
Time in this step 2.39416
Time in this step 2.4497
Time in this step 2.41974
Time in this step 2.32899
Time in this step 2.34027
